state,disease,cases,deaths,start_date,report_date,status,year,month,week,district,day_of_week,is_weekend,cases_lag_1,cases_lag_2,cases_lag_3,cases_rolling_mean_3,cases_rolling_mean_5,case_change,case_growth_rate,spike_flag,death_rate,severity_score,disease_frequency,recent_trend,disease_risk_score,top_disease,top_disease_total_cases,top_disease_total_deaths,avg_severity_score,total_spikes,is_top_disease,enhanced_disease_risk_score,disease_trend
gujarat,dengue,0.019736842105263157,0.0,2025-08-07,2025-08-08,under surveillance,2025,8,32,gir somnath,4,0,0.0,,,0.02062643239113827,0.02062643239113827,0.3727144866385373,0.3256925477955521,0,0.0,0.019736842105263157,0.07142857142857142,-0.0008895902858751144,0.07698061482226831,dengue,0.0072,0.0,0.005039999999999999,0,1,0.08572121632602771,Stable
gujarat,hepatitis,0.04605263157894737,0.0,2025-08-08,2025-08-08,under surveillance,2025,8,32,kheda,4,0,0.0,,,0.04812834224598931,0.04812834224598931,0.3727144866385373,0.3256925477955521,0,0.0,0.04605263157894738,0.07142857142857142,-0.002075710667041937,0.09277008850647885,hepatitis,0.016800000000000002,0.0,0.011760000000000001,0,1,0.09887911106286983,Stable
rajasthan,acute diarrheal disease,0.017543859649122806,0.0,2025-08-07,2025-08-08,under surveillance,2025,8,32,jhalawar,4,0,0.0,,,0.018334606569900685,0.018334606569900685,0.3727144866385373,0.3256925477955521,0,0.0,0.01754385964912281,0.07142857142857142,-0.0007907469207778794,0.0756648253485841,acute diarrheal disease,0.0064,0.0,0.00448,0,1,0.08462472509795754,Stable
haryana,chickenpox,0.03289473684210526,0.0,2025-08-08,2025-08-09,under surveillance,2025,8,32,panchkula,5,1,0.0,,,0.03437738731856379,0.03437738731856379,0.3727144866385373,0.3256925477955521,0,0.0,0.03289473684210527,0.07142857142857142,-0.0014826504764585274,0.08487535166437359,chickenpox,0.012,0.0,0.0084,0,1,0.09230016369444877,Stable
odisha,chikungunya,0.019736842105263157,0.0,2025-08-09,2025-08-09,cases of fever with joint pain were reported from village jagannathpur sub-district rayagada district rayagada. district rrt investigated the outbreak. house to house fever survey was done. cases were treated at phc jagannathpur. out of 10 serum samples collected and sent to mkcg medical college berhampur 8 samples tested positive for chikungunia igm elisa. anti- larval activities and fogging was done in the affected area. community awareness and health education given by the peripheral team on vector control measures hygiene and sanitation.,2025,8,32,rayagada,5,1,0.0,,,0.02062643239113827,0.02062643239113827,0.3727144866385373,0.3256925477955521,0,0.0,0.019736842105263157,0.07142857142857142,-0.0008895902858751144,0.07698061482226831,acute diarrheal disease,0.0208,0.0,0.00728,0,0,0.08572121632602771,Stable
jammu and kashmir,acute diarrheal disease,0.019736842105263157,0.0,2025-08-08,2025-08-09,under control,2025,8,32,pulwama,5,1,0.0,,,0.02062643239113827,0.02062643239113827,0.3727144866385373,0.3256925477955521,0,0.0,0.019736842105263157,0.07142857142857142,-0.0008895902858751144,0.07698061482226831,acute diarrheal disease,0.0072,0.0,0.005039999999999999,0,1,0.08572121632602771,Stable
assam,shigellosis,0.12280701754385964,0.0,2025-08-08,2025-08-09,investigatio n closed,2025,8,32,tinsukia,5,1,0.0,,,0.1283422459893048,0.1283422459893048,0.3727144866385373,0.3256925477955521,0,0.0,0.12280701754385966,0.07142857142857142,-0.005535228445445156,0.1388227200854262,shigellosis,0.0448,0.0,0.03136,0,1,0.13725630404532593,Stable
rajasthan,undifferentiated fever,0.7850877192982455,0.0,2025-08-09,2025-08-09,cases of fever were reported from village lambi semal thal palaya phc padawali sub-district gogunda district udaipur. district rrt investigated the outbreak. house to house survey of 3431 houses was done. a total of 15120 people were screened for fever. cases were treated at a medical camp established in the locality. cases were in the age group 3-15 years. out of 359 blood samples collected and sent to rnt medical college udaipur 1 sample tested positive for p. vivax and 3 samples tested positive for p. falciparum. anti-larval activities and fogging was done in the affected areas. community awareness and health education given by the peripheral team on vector control measures hygiene and sanitation.,2025,8,32,udaipur,5,1,0.0,,,0.8204736440030557,0.8204736440030557,0.3727144866385373,0.3256925477955521,0,0.0,0.7850877192982457,0.07142857142857142,-0.03538592470481017,0.5361911411380578,undifferentiated fever,0.2864,0.0,0.20048,0,1,0.4683966549225189,Stable
uttar pradesh,acute diarrheal disease,0.10087719298245613,0.0,2025-08-10,2025-08-10,cases of loose motion and vomiting were reported from bhanpada chaudhrian mukhriyan and nagaichpada mohallas sub-district atrauli district aligarh. block rrt investigated the outbreak. cases were treated at a health camp organized in the affected area. cases were in the age group 5-70 years. out of 6 stool samples collected and sent to jnmc akigarh 3 samples showed growth of e.coli and 1 sample showed growth of klebsiella pneumoniae. ors packets and zinc tablets were given to cases. chlorine tablets were distributed to households. community awareness and health education given by the peripheral team on safe drinking water hygiene and sanitation.,2025,8,32,aligarh,6,1,0.0,,,0.10542398777692893,0.10542398777692893,0.3727144866385373,0.3256925477955521,0,0.0,0.10087719298245615,0.07142857142857142,-0.0045467947944728,0.1256648253485841,acute diarrheal disease,0.0368,0.0,0.025759999999999998,0,1,0.1262913917646242,Stable
punjab,acute diarrheal disease,0.03289473684210526,0.2857142857142857,2025-08-10,2025-08-10,cases of loose motion vomiting and stomach ache were reported from village khan kot block verka district amritsar. the affected age group was 10-70 years. district rrt investigated the outbreak. 2 blood samples 3 stool samples and 8 water samples were collected of which 4 water samples were tested using h₂s vial kits. the samples were sent to dphl amritsar and 4 water samples were sent to sphl lab kharar. stool samples showed growth of e. coli while blood samples were negative for hepatitis a and e. the water samples were non-potable. the diagnosis was confirmed using elisa and culture methods. based on the verbal autopsy 2 deaths were reported. the first was a 35-year-old male on 17-08-25 who experienced one night of diarrhea and vomiting. he was not admitted to any healthcare facility and no medical records were available; the deceased also had a history of drug addiction. the second was a 65-year- old male on 17-08-25 who had two days of loose stools and vomiting was not hospitalized and reportedly took medication from a local rmp. zinc ors and chlorine tablets were distributed. a health camp was organised at a local gurudwara. community awareness and health education given by the peripheral team on water-borne diseases hygiene and sanitation.,2025,8,32,amritsar,6,1,0.0,,,0.03437738731856379,0.03437738731856379,0.3727144866385373,0.3256925477955521,0,0.2933935629587803,0.12687969924812031,0.07142857142857142,-0.0014826504764585274,0.10367234414557659,acute diarrheal disease,0.012,0.08,0.0324,0,1,0.10639790805535103,Stable
haryana,acute diarrheal disease,0.05921052631578947,0.0,2025-08-10,2025-08-10,under control,2025,8,32,yamunanagar,6,1,0.0,,,0.06187929717341482,0.06187929717341482,0.3727144866385373,0.3256925477955521,0,0.0,0.05921052631578948,0.07142857142857142,-0.0026687708576253466,0.10066482534858412,hepatitis,0.0776,0.0,0.027159999999999997,0,0,0.10545805843129087,Stable
madhya pradesh,cholera,0.07017543859649122,0.0,2025-08-08,2025-08-10,under surveillance,2025,8,32,rajgarh,6,1,0.0,,,0.07333842627960274,0.07333842627960274,0.3727144866385373,0.3256925477955521,0,0.0,0.07017543859649124,0.07142857142857142,-0.003162987683111518,0.10724377271700516,undifferentiated fever,0.0304,0.0,0.0070933333333333334,0,0,0.11094051457164175,Stable
madhya pradesh,acute diarrheal disease,0.021929824561403508,0.0,2025-08-10,2025-08-10,under control,2025,8,32,katni,6,1,0.05999999999999999,,,0.0320855614973262,0.0320855614973262,0.36146272855133615,0.313673657275152,0,0.0,0.02192982456140351,0.14285714285714285,-0.010155736935922692,0.07589262619187251,acute diarrheal disease,0.0224,0.0,0.00784,0,1,0.09512821516430357,Stable
uttar pradesh,acute diarrheal disease,0.07675438596491228,0.0,2025-08-09,2025-08-11,under control,2025,8,33,pratapgarh,0,0,0.0,,,0.08021390374331551,0.08021390374331551,0.3727144866385373,0.3256925477955521,0,0.0,0.0767543859649123,0.07142857142857142,-0.003459517778403226,0.1111911411380578,acute diarrheal disease,0.028000000000000004,0.0,0.019600000000000003,0,1,0.11422998825585229,Stable
arunachal pradesh,scrub typhus,0.02631578947368421,0.0,2025-08-11,2025-08-11,cases were reported from naharlagun township sub-district naharlagun eac district papumpare. cases presented with symptoms of fever headache and eschar. district rrt investigated the outbreak. the affected age group was 2-37 years. cases were treated symptomatically. out of 101 blood samples collected and sent to dphl trihms naharlagun 13 samples tested positive for orientia tsutsugamushi igm elisa. community awareness and health education given by the peripheral team on vector control measures hygiene and sanitation.,2025,8,33,papum pare,0,0,0.0,,,0.02750190985485103,0.02750190985485103,0.3727144866385373,0.3256925477955521,0,0.0,0.026315789473684216,0.07142857142857142,-0.0011861203811668226,0.08092798324332096,acute diarrheal disease,0.020000000000000004,0.04,0.026000000000000002,0,0,0.08901069001023824,Stable
jharkhand,acute diarrheal disease,0.03070175438596491,0.14285714285714285,2025-08-11,2025-08-11,under control,2025,8,33,garhwa,0,0,0.0,,,0.0320855614973262,0.0320855614973262,0.3727144866385373,0.3256925477955521,0,0.14681283905967446,0.07769423558897244,0.07142857142857142,-0.001383807111361289,0.09295805843129087,scrub typhus,0.012,0.0,0.0084,0,0,0.09825254464682971,Stable
odisha,undifferentiated fever,0.05921052631578947,0.0,2025-08-10,2025-08-11,under surveillance,2025,8,33,sambalpur,0,0,0.0,,,0.06187929717341482,0.06187929717341482,0.3727144866385373,0.3256925477955521,0,0.0,0.05921052631578948,0.07142857142857142,-0.0026687708576253466,0.10066482534858412,undifferentiated fever,0.0216,0.0,0.01512,0,1,0.10545805843129087,Stable
haryana,leptospirosis,0.02412280701754386,0.0,2025-08-11,2025-08-11,cases of fever with bodyache were reported from village kohand 30 sub-district gharaunda district karnal. on 11.08.2025 a leptospirosis positive case from the affected area was reported from pgi chandigarh. district rrt investigated the outbreak. house to house fever survey was done. cases were treated at chc gharaunda. out of 12 serum samples collected and sent to dphl karnal 5 samples tested positive for leptospirosis igm elisa. raise awareness about leptospirosis its transmission & preventive measures. community awareness was done regarding personal hygiene and proper handwashing. people were advised to avoid contact with contaminated water sources and use water proof boots gloves specially while working in farms construction sites.,2025,8,33,karnal,0,0,0.0,,,0.025210084033613446,0.025210084033613446,0.3727144866385373,0.3256925477955521,0,0.0,0.024122807017543862,0.07142857142857142,-0.0010872770160695877,0.07961219376963674,typhoid,0.0112,0.0,0.00784,0,0,0.08791419878216807,Stable
jammu and kashmir,chickenpox,0.021929824561403508,0.0,2025-08-11,2025-08-11,under surveillance,2025,8,33,kathua,0,0,0.0,,,0.022918258212375857,0.022918258212375857,0.3727144866385373,0.3256925477955521,0,0.0,0.02192982456140351,0.07142857142857142,-0.0009884336509723493,0.07829640429595253,dengue,0.17920000000000003,0.0,0.01568,0,0,0.08681770755409789,Stable
rajasthan,hepatitis,0.041666666666666664,0.0,2025-08-11,2025-08-11,cases of loose motion vomiting loss of appetite and abdominal pain were reported from khatipura area uphc khatipura district jaipur. district rrt investigated the outbreak. probable cause of outbreak was mixing of sewage water with pipeline supply water. cases were treated at uphc khatipura and at nearby hospitals in the city. out of 11 serum samples collected and sent to sms medical college jaipur 5 samples tested positive for hepatitis a igm elisa. water samples collected and sent to the phed lab were potable. chlorination of water sources was done. pipeline leakages were repaired by phed. community awareness and health education given by the peripheral team on safe drinking water hygiene and sanitation.,2025,8,33,jaipur,0,0,0.0,,,0.04354469060351413,0.04354469060351413,0.3727144866385373,0.3256925477955521,0,0.0,0.04166666666666667,0.07142857142857142,-0.0018780239368474672,0.09013850955911042,hepatitis,0.0152,0.0,0.01064,0,1,0.09668612860672948,Stable
madhya pradesh,undifferentiated fever,0.02412280701754386,0.0,2025-08-12,2025-08-12,under surveillance,2025,8,33,dindori,1,0,0.0,,,0.025210084033613446,0.025210084033613446,0.3727144866385373,0.3256925477955521,0,0.0,0.024122807017543862,0.07142857142857142,-0.0010872770160695877,0.07961219376963674,undifferentiated fever,0.0088,0.0,0.00616,0,1,0.08791419878216807,Stable
rajasthan,dengue,0.11403508771929823,0.0,2025-08-13,2025-08-13,under surveillance,2025,8,33,baran,2,0,0.0,,,0.11917494270435446,0.11917494270435446,0.3727144866385373,0.3256925477955521,0,0.0,0.11403508771929825,0.07142857142857142,-0.00513985498505623,0.13355956219068937,acute diarrheal disease,0.10800000000000001,0.0,0.0378,0,0,0.13287033913304525,Stable
karnataka,food poisoning,0.09868421052631578,0.0,2025-08-13,2025-08-13,under control,2025,8,33,kolar,2,0,0.0,,,0.10313216195569135,0.10313216195569135,0.3727144866385373,0.3256925477955521,0,0.0,0.09868421052631579,0.07142857142857142,-0.004447951429375568,0.1243490358748999,food poisoning,0.036,0.0,0.025199999999999997,0,1,0.12519490053655402,Stable
arunachal pradesh,measles,0.019736842105263157,0.0,2025-08-13,2025-08-13,under surveillance,2025,8,33,longding,2,0,0.019999999999999997,0.014399999999999996,,0.025210084033613446,0.025210084033613446,0.3769338959212377,0.33024269305228005,0,0.0,0.019736842105263157,0.21428571428571427,-0.005473241928350289,0.0778906438736139,measles,0.0264,0.0,0.006159999999999999,0,1,0.10805981680594472,Stable
uttar pradesh,diphtheria,0.006578947368421052,0.2857142857142857,2025-08-14,2025-08-14,cases of fever sore throat and difficulty in swallowing were reported from village moti katra & ramora sub-district garautha district jhansi. a 9 years-old-male child with symptoms of swelling in throat and difficulty in swallowing died on 17.07.2025 at gwalior medical college. he was a clinically diagnosed case of diphtheria. upon receiving the information district rrt investigated the outbreak. house to house survey was done. 3 cases were identified in the affected area. cases were treated at chc rampura. cases were in the age group 6-9 years. 2 throat swab samples collected and sent to sgpgi lucknow tested positive for c. diphtheriae by culture. vaccination status of the cases was unknown. second death occurred in a 6 years-old-male child on 31.08.2025 at medical college kanpur. community awareness and health education given by the peripheral team on immunization of cases hygiene maintenance and proper nutrition.,2025,8,33,jhansi,3,0,0.0,,,0.006875477463712758,0.006875477463712758,0.3727144866385373,0.3256925477955521,0,0.2962033975601413,0.1005639097744361,0.07142857142857142,-0.00029653009529170566,0.08788287046136606,measles,0.016800000000000002,0.0,0.011760000000000001,0,0,0.09324001331850891,Stable
